gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.47247405312032,70.47247,1
0,0,0,0,11,1,2,1,0,1,0,0,0,0,0,1,0,80.50399649254084,896.9093,1
0,0,0,0,39,1,2,1,0,0,0,0,2,2,0,1,1,94.99517131421435,3638.0452,1
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.40292866525866,834.29236,1
0,0,0,0,12,0,1,0,1,0,0,1,1,1,0,1,2,58.70195212104308,706.7976,1
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,89.41674744386242,575.0899,1
0,0,0,0,19,1,1,1,0,1,0,0,2,2,0,1,2,102.32119931757295,1932.7128,1
0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,2,74.91139583067137,607.5123,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.09395665813982,44.093956,1
1,1,0,0,22,1,2,1,1,0,0,0,0,0,0,1,2,81.8375170253971,1773.3843,1
0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,0,2,79.42811418423182,378.59808,1
0,0,1,0,60,1,2,1,0,0,1,0,2,1,0,1,0,93.94955259998368,5687.196,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.792065379806466,44.792065,1
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.8179198011051,413.52023,1
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,0,108.2297699485144,5122.554,1
0,0,1,0,20,0,1,0,0,0,1,0,0,1,0,1,0,49.643428584221574,936.1794,1
0,0,0,0,23,0,0,0,0,1,2,0,2,0,0,1,2,85.0050395660135,2002.6257,1
0,0,0,0,15,0,0,0,0,0,1,0,0,2,0,1,1,57.23998089955619,892.78625,1
1,0,0,0,36,1,2,1,0,0,1,0,1,1,0,1,2,95.83001314646343,3391.251,1
0,0,0,0,29,0,1,0,0,0,0,1,2,1,0,0,1,53.05184561047248,1561.086,1
1,0,0,0,17,1,2,1,0,2,0,0,0,0,0,0,1,82.39247428823128,1452.3105,1
1,1,0,0,53,0,1,0,1,0,0,1,0,0,1,1,2,59.53510265047688,3230.8606,1
0,0,0,0,4,1,2,1,1,0,0,0,1,2,0,1,2,96.98807796681024,353.88007,1
0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,2,70.62120672294786,146.99199,1
0,0,0,0,10,1,2,1,0,0,1,0,2,2,0,1,2,100.02483364462374,1059.6659,1
0,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,1,74.13530947735757,324.14728,1
1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,48.451914846095846,219.55429,1
0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,70.86480728649902,1209.9701,1
0,0,0,0,8,1,0,1,0,0,1,0,1,2,0,1,2,90.95769196739069,781.3255,1
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,64.041145,1
0,0,0,0,9,1,1,1,0,0,0,0,0,2,0,1,1,86.2871041181679,805.8689,1
0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,1,0,68.69361406656083,261.2159,1
0,1,1,0,42,1,2,1,0,0,2,2,2,2,1,1,2,109.64700838570312,4534.3765,1
1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,0,71.22701742011657,2597.4863,1
0,0,0,0,36,1,0,1,0,1,2,2,0,0,0,1,1,87.99905166037685,3260.5442,1
1,0,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,91.3003228760258,676.097,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.418023207042452,19.418024,1
0,0,0,0,9,0,0,0,0,0,1,0,1,1,0,0,2,47.51982286268039,438.57422,1
0,0,0,0,8,1,0,1,1,0,0,0,0,0,0,1,2,74.50715806789056,611.7611,1
0,0,0,0,10,1,1,1,0,2,0,0,0,0,0,1,1,78.7922691499299,820.3433,1
0,0,1,0,46,1,2,1,2,2,2,0,2,0,0,1,2,99.44894129496426,4536.3887,1
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,50.65639244977243,50.656395,1
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,0,0,71.51255391694745,997.7472,1
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.85784375955821,541.7112,1
0,0,0,0,59,1,2,1,1,1,2,0,2,2,1,1,2,109.20067576142402,6442.795,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.543717217255846,45.543716,1
0,0,0,0,14,1,2,0,0,0,0,0,0,0,0,0,2,52.76960838355683,763.4646,1
0,1,0,0,1,1,0,1,0,0,1,0,0,2,0,1,2,85.40003214173893,85.40003,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.57428234326672,69.57428,1
0,0,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,96.84360204342944,1295.3126,1
0,0,0,0,26,1,0,1,1,0,0,0,0,0,0,1,0,76.33643989098108,1930.3721,1
0,0,1,0,35,1,2,0,1,0,1,1,1,0,0,0,2,72.62962002062179,2569.5344,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.814033462895903,20.814034,1
0,0,1,0,43,1,2,0,0,0,0,0,2,2,0,1,0,89.7238265655679,3709.331,1
1,0,0,0,17,1,0,0,0,0,1,0,0,0,0,0,3,49.72195367406212,880.3032,1
0,0,0,0,54,1,2,1,2,0,0,0,2,2,0,0,2,99.75070000152279,5617.0625,1
0,0,0,1,4,1,2,1,0,2,0,0,1,0,0,0,2,88.89598023948217,366.56668,1
0,1,1,0,31,1,1,1,0,0,0,0,2,2,0,1,2,95.07051241241557,2924.5352,1
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,68.59718763673223,451.0274,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.83266075393981,45.83266,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.123127992831595,20.123129,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.72428450345853,324.80704,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.63879056675425,69.63879,1
0,0,0,0,30,1,0,1,0,0,0,1,2,0,0,0,2,84.71375934260776,2556.4348,1
1,0,0,0,65,1,2,1,0,0,0,2,2,2,0,1,1,102.09581851548982,6872.635,1
1,0,1,0,25,1,0,1,0,0,0,0,1,2,1,1,2,90.3930615027595,2178.5942,1
0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.47527661322539,19.475277,1
0,0,0,0,11,1,0,1,0,1,0,0,2,2,0,0,2,95.1586736974779,1118.6656,1
0,0,1,0,9,1,0,1,0,0,0,0,1,2,0,0,2,88.46038402499508,853.61835,1
0,0,0,0,52,0,0,0,0,1,1,0,1,1,0,0,1,55.341528524244204,2855.3118,1
1,0,0,0,24,1,1,1,0,0,0,0,2,2,0,1,0,95.36305411889694,2358.1345,1
0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,1,76.54329153512442,1742.7848,1
1,0,0,0,1,1,2,0,0,0,1,2,0,0,0,0,3,61.62727013658052,61.62727,1
0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,2,53.57038369492738,307.79745,1
0,0,0,0,29,1,2,1,0,1,0,0,2,2,0,1,2,100.1771572939945,2984.0735,1
0,0,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,77.05479609010706,945.1558,1
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.10491884594598,115.067215,1
0,0,0,0,8,1,2,1,0,1,0,0,2,2,0,0,2,100.42620467471166,819.8855,1
0,0,0,0,29,1,2,1,0,2,0,0,0,2,0,1,2,96.6065446611287,2989.4685,1
0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,59.77451551967839,59.774513,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,45.71213978708536,81.824295,1
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,101.64458605385235,330.60953,1
1,0,0,0,21,1,0,1,0,0,1,0,1,2,0,1,0,96.31366619546495,2030.833,1
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.81808190290302,835.0164,1
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,30.473554352559006,30.473555,1
0,0,1,1,5,1,0,1,0,0,0,1,1,0,0,1,1,85.32202292702934,472.23395,1
0,0,1,0,27,1,0,1,0,0,0,0,0,2,0,1,2,83.2213191150058,2227.8088,1
0,0,0,0,47,1,2,1,0,2,2,1,2,2,0,1,1,108.85478596486267,5123.499,1
1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.40034792342696,94.400345,1
0,0,0,0,19,1,1,1,0,0,0,0,0,2,0,1,1,89.9183796348716,1732.8036,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.11157482505487,80.11158,1
0,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,3,53.80381955128852,237.22354,1
1,0,1,0,21,0,0,0,1,0,0,0,0,1,0,0,3,42.01590123047877,879.8172,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.74343455910942,229.50093,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.84662444617949,70.84663,1
0,0,0,0,16,1,1,0,0,0,1,0,0,1,0,1,1,64.11540146267848,1044.094,1
1,0,0,0,2,1,2,1,0,1,0,0,0,0,0,1,2,83.46811663219196,183.383,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.60312101194932,19.60312,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.82640884909225,69.82641,1
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,23.57709650141283,300.52765,1
1,0,0,0,39,1,0,0,1,1,0,0,0,0,0,0,2,57.0959253715771,2143.7366,1
0,0,0,0,11,1,1,1,1,0,0,0,0,0,0,1,2,78.23984109257005,927.1968,1
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,68.9590063974696,68.95901,1
0,0,0,0,2,1,0,0,0,0,0,1,1,2,0,0,2,72.78057116514042,189.12932,1
0,0,1,0,9,1,0,1,0,0,1,0,0,0,0,1,0,73.90749063330396,657.1229,1
0,0,0,0,11,1,2,1,0,0,0,0,2,2,0,1,2,96.47194995895347,1147.9049,1
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,2,77.15206153288632,151.01295,1
0,0,0,0,22,1,0,1,0,0,0,0,1,1,0,0,2,87.3593269767718,1905.9387,1
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,79.95865898513645,144.34024,1
0,0,0,0,7,1,2,1,0,0,0,0,0,1,0,1,2,83.0660464610733,621.12726,1
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.95740708623465,24.957407,1
0,0,0,0,17,1,0,1,0,0,1,1,1,1,0,0,0,95.94477563277928,1701.1276,1
0,0,0,0,25,1,0,1,0,1,1,0,2,2,0,1,1,98.86501785127501,2368.1306,1
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.84188116258532,154.88474,1
0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,2,48.35964601646348,180.2891,1
0,0,0,0,4,1,0,1,0,0,0,1,0,2,0,1,1,85.46698254526716,425.8742,1
0,0,1,0,7,1,0,1,0,0,1,0,0,0,0,1,0,74.60581556407499,497.78485,1
0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,2,32.96519982174399,137.51141,1
0,0,0,0,4,1,2,1,0,1,0,0,0,0,0,0,2,78.21973575939641,330.31677,1
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.57556390937953,50.575565,1
0,1,0,0,29,1,0,1,0,0,2,2,2,2,0,1,2,100.97871994440256,2901.5442,1
0,0,0,0,15,1,1,1,0,2,0,0,0,2,0,0,1,91.437266395353,1425.1987,1
0,0,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,107.49590963317124,6426.809,1
0,0,1,0,32,1,2,1,1,0,0,0,2,2,0,1,1,98.67107226050021,3205.9915,1
0,0,0,0,27,1,2,1,0,0,0,0,1,2,0,0,2,94.2705490421774,2725.302,1
0,0,0,0,1,1,0,1,0,0,1,0,2,0,0,1,1,85.56828321237984,85.56828,1
0,0,0,0,47,1,0,1,1,1,0,1,2,2,0,1,0,101.2493172756245,4820.2925,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,71.05984048248541,151.65947,1
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.080162247177224,25.080162,1
0,0,0,0,22,1,1,1,0,0,0,1,2,0,0,1,2,89.71559624043094,1997.4498,1
1,1,1,0,44,1,2,1,0,0,2,0,2,2,0,1,1,105.39984948721286,4683.5923,1
0,0,0,0,61,1,2,1,0,0,2,1,2,2,1,1,2,105.75617783024991,6426.47,1
1,1,1,0,55,1,2,1,1,0,1,0,2,2,0,1,1,99.33614640978543,5571.3574,1
1,0,0,0,8,1,2,1,0,0,1,0,2,2,0,0,2,100.71699511561951,819.4702,1
0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,79.13835127448125,609.1866,1
0,0,0,0,44,1,2,1,0,1,1,0,0,0,0,0,0,83.98842403345496,3855.857,1
1,0,0,0,18,1,1,0,0,1,0,1,0,0,0,1,1,54.591162272793625,938.7293,1
1,0,0,0,3,1,1,1,0,0,2,0,0,1,0,0,2,91.3363486421899,257.78378,1
1,0,1,0,54,0,1,0,0,0,0,0,2,2,0,1,1,47.118851281986835,2562.6013,1
0,0,0,0,15,1,1,1,0,0,0,0,2,2,0,0,2,97.59504718992747,1581.4128,1
0,0,0,0,35,1,0,0,0,0,0,0,1,1,0,1,1,66.13434984746006,2345.9475,1
0,1,0,0,27,1,2,1,0,0,1,0,0,0,0,1,2,78.20661441651872,2134.8804,1
0,1,0,0,17,1,0,1,0,2,1,0,1,0,0,1,2,88.89404907746342,1497.5192,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.116960073515454,25.11696,1
0,0,1,0,31,1,0,1,0,0,0,0,2,0,0,0,1,85.0594291330521,2564.8582,1
0,1,0,0,32,1,2,1,0,1,0,0,2,1,0,1,2,95.51010271095323,3181.8206,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.68858661943067,69.68859,1
0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,27.78801162654338,132.07544,1
0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,45.248520618598796,85.49301,1
0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2,82.46971630885554,183.12132,1
0,0,0,0,11,1,2,1,0,1,1,0,2,0,0,1,2,98.27169540761636,1059.3629,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.63448096435584,69.634476,1
0,0,0,0,3,1,2,1,0,0,1,0,2,0,0,0,2,91.63499933705673,289.39514,1
0,1,0,0,44,1,0,1,0,2,0,0,2,2,0,0,1,98.70786833508862,4419.7827,1
0,0,0,0,2,0,1,0,0,2,1,1,0,0,0,1,1,41.01906456077876,75.813385,1
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,3,66.6056365479339,319.5222,1
0,0,0,0,26,1,2,1,0,0,2,0,0,2,0,0,1,92.19263366985524,2468.3308,1
1,0,0,0,55,1,0,1,1,2,0,2,2,1,1,1,1,102.3813088168497,5642.0376,1
1,0,1,1,62,1,2,0,1,2,2,0,0,2,0,0,0,77.191828082276,4658.066,1
0,0,0,0,14,1,1,1,0,0,1,0,0,2,0,0,1,88.13708927801113,1260.6791,1
0,0,0,0,11,1,0,1,0,0,2,1,0,2,0,1,1,91.35905891498945,1097.9105,1
0,0,0,0,35,1,2,1,0,0,0,0,1,0,0,1,2,85.75807237237677,3026.8918,1
0,0,0,0,6,1,0,1,0,0,1,0,2,2,0,0,2,92.8999453703728,576.1116,1
0,0,0,0,10,1,2,1,1,0,0,0,2,2,0,1,1,97.84027999126648,979.15906,1
0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,76.35227964142193,606.772,1
1,0,0,0,71,1,2,1,2,1,0,0,2,2,0,1,1,105.85511568797435,7544.017,1
0,0,0,0,59,1,2,1,0,0,2,1,2,1,0,1,2,103.46510394399422,6218.372,1
0,0,1,0,17,1,2,1,1,0,2,0,1,2,0,0,2,100.78803259984194,1747.6155,1
1,0,0,0,3,1,0,1,0,0,2,1,2,2,0,1,1,99.41426980233615,294.8279,1
0,0,1,0,8,1,0,1,1,0,0,0,0,0,0,1,2,75.28051161061124,610.18756,1
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,80.4717522201389,144.09598,1
0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,79.78793031024408,146.92409,1
0,0,0,0,39,1,2,1,0,0,0,0,2,0,0,1,2,90.50524200117403,3536.1892,1
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.87366306304884,238.28278,1
0,1,1,0,40,1,0,1,0,1,0,1,2,2,0,0,1,100.39833656962438,4073.0981,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.832591139896827,20.832592,1
0,0,0,0,23,1,2,1,2,0,0,0,1,0,0,1,0,89.73651394304325,2172.1982,1
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,20.592463949662097,20.592464,1
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,23.39142632540315,300.37106,1
0,0,0,0,29,1,0,0,1,1,1,0,0,1,0,1,0,69.28095134760835,1971.4753,1
0,0,0,0,40,0,0,0,2,2,0,0,0,0,0,1,2,55.43062674138359,2129.397,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.26110287213561,69.2611,1
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.99545667543228,93.99546,1
1,1,1,0,66,1,2,1,0,2,1,1,2,2,0,1,1,110.63323808173959,7493.8745,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,43.986857644548614,43.98686,1
0,0,0,0,13,1,1,1,1,2,0,0,2,0,0,1,2,97.08297810802095,1242.3672,1
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,54.15635593882312,54.156357,1
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,24.39411093853622,89.24076,1
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.62825001443803,50.62825,1
0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,1,2,30.31334028618351,95.65721,1
1,0,0,0,47,1,2,1,0,0,1,0,0,0,0,0,1,88.67047424913414,4254.748,1
0,0,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,90.31684922920056,1047.4806,1
1,0,0,0,40,1,2,1,0,0,2,2,1,2,0,0,0,103.37114871010861,4133.579,1
1,0,0,0,8,0,1,0,0,0,0,0,1,0,0,1,1,34.606932184615104,288.25903,1
0,0,0,0,54,1,2,1,0,2,0,1,0,2,0,1,1,96.27903948358879,5124.134,1
0,0,1,0,53,1,0,1,0,0,2,0,1,2,0,0,0,94.540412724515,5009.651,1
0,0,1,0,46,1,2,1,2,2,2,0,2,0,0,1,2,100.61038241690227,4540.8555,1
0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,1,79.6629950854211,377.6078,1
0,0,1,0,23,0,0,0,0,0,1,0,0,1,0,1,1,41.10322172914295,933.37854,1
0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,2,33.69398504495351,138.55434,1
0,0,0,0,21,1,1,0,0,0,0,0,1,2,0,1,1,92.50632387984405,1973.5269,1
0,0,0,0,4,1,2,1,0,1,0,1,0,2,0,1,2,93.5494759047203,362.082,1
1,0,0,0,10,1,2,0,0,1,0,0,0,0,0,1,0,80.28444316992136,789.0649,1
1,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,1,76.9662500590212,632.79926,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.69248307486149,24.692482,1
0,0,0,0,14,0,1,0,0,0,0,0,1,1,0,0,2,46.85853081803465,669.8913,1
0,0,1,0,4,1,0,1,0,0,1,0,0,0,0,0,2,72.12301034248554,327.46234,1
0,0,0,0,9,1,0,1,0,0,0,0,0,1,0,1,1,80.60651084283153,713.1645,1
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,2,73.74678837284756,322.38818,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,1
1,0,1,0,30,1,1,1,0,0,0,0,0,2,0,0,1,89.4013541273006,2655.8582,1
0,0,0,0,11,1,0,1,1,0,0,1,2,2,0,1,0,98.81223540701468,1120.9353,1
0,0,0,0,37,1,0,0,1,1,0,0,0,0,0,1,2,59.63066327840522,2138.489,1
1,0,0,0,4,1,0,0,0,0,1,1,2,1,0,0,2,75.30593569212378,299.56873,1
0,0,0,0,63,1,1,1,0,2,0,0,0,2,0,1,0,97.40085384659773,6136.0493,1
0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,1,1,74.3339941775713,798.786,1
0,0,0,0,55,1,2,1,0,2,1,0,2,2,0,1,1,106.79042914067605,5919.6875,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.74177982255466,133.81213,1
1,0,0,0,68,1,2,1,0,1,1,0,2,2,0,1,1,105.29191916799162,7299.3423,1
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.82414843642592,79.82415,1
0,0,0,0,7,1,0,0,0,0,0,1,1,1,0,1,1,70.29362454883756,450.8978,1
1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,2,40.640408177919994,129.64464,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.11632303334027,25.116323,1
1,0,0,0,17,1,2,1,1,2,1,0,0,0,0,0,1,87.50625719847798,1453.5154,1
1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,2,45.507458811487425,407.19446,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.64894232273534,70.64894,1
0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.075586094349983,100.28895,1
0,0,0,0,49,1,2,1,0,2,1,0,1,2,0,1,0,104.30347341084605,5122.089,1
0,0,0,0,3,1,0,1,0,0,0,1,0,2,0,0,2,85.77863019696902,271.88373,1
0,0,0,0,15,1,0,1,0,2,1,0,2,0,0,1,1,90.95235886390952,1428.2604,1
1,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,1,80.97464245789816,461.94644,1
0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1,2,40.68122036213588,483.54532,1
0,1,0,0,25,1,2,1,0,1,0,0,0,2,0,1,2,89.39025779395905,2182.737,1
0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,2,54.1990136055897,54.199013,1
1,0,0,0,42,1,2,1,0,0,2,1,1,1,0,0,1,99.45855016250084,4217.3813,1
0,0,0,0,24,1,0,1,0,0,0,0,2,1,0,1,1,90.24597512372672,2174.7275,1
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.929287181397473,24.929287,1
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,1,77.12398515876473,439.7089,1
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.46155583766807,85.461555,1
1,0,0,0,9,1,2,1,0,0,0,0,0,1,0,1,1,83.33472590740476,789.9292,1
0,0,0,0,15,1,0,1,0,1,0,0,0,0,0,1,1,72.66306794374266,1145.9823,1
0,0,0,0,28,1,0,1,0,0,0,0,0,1,0,1,2,80.94717416271331,2226.957,1
0,0,0,0,12,1,0,1,0,0,1,1,0,1,0,1,2,89.7743355275127,1095.4235,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.09711907081218,70.097115,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.44851664516638,69.44852,1
0,0,0,0,9,1,0,1,0,0,0,0,0,1,0,1,1,80.41700996859163,713.22766,1
0,0,1,0,21,0,0,0,0,2,0,0,0,0,0,0,2,71.7459232663524,1462.6359,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,79.23681946261463,79.23682,1
0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,51.911808164352585,167.335,1
0,0,0,0,7,1,2,1,1,0,0,0,0,0,0,1,2,81.42383691290824,608.2477,1
1,0,1,1,6,1,0,0,0,1,1,0,0,0,0,1,2,53.640191275849894,326.3584,1
0,0,0,0,38,0,0,0,0,0,0,0,2,2,0,0,1,62.96268314678343,2344.6172,1
0,0,0,0,22,1,0,1,0,1,1,1,0,0,0,0,2,86.23724562557959,1903.6487,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6510536205848,70.651054,1
0,0,0,0,4,1,1,1,0,1,0,0,2,0,0,0,2,89.2029341507732,367.37637,1
0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,2,84.44392142352415,84.443924,1
0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,1,2,74.13713308588312,324.20444,1
0,0,0,0,7,0,1,0,0,1,0,0,0,2,0,1,1,39.36702104515075,293.90884,1
0,0,0,0,14,1,0,1,1,1,0,1,2,1,0,0,2,97.43825065602462,1349.4019,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.66102543935683,141.98616,1
0,0,0,0,17,1,1,1,2,1,0,0,2,0,0,0,2,94.29772117084342,1619.0156,1
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,1,45.48360519088718,402.6369,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.00247440739656,69.00247,1
0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,3,44.597816284069964,44.597816,1
1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,3,20.118631539080923,214.76367,1
0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,2,54.903058285947,103.81532,1
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,51.114818439860585,51.11482,1
0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,78.97793895757819,301.62778,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.43262653766449,70.432625,1
0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,2,78.67642625805199,243.35849,1
0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,78.03413897988858,144.69005,1
1,0,1,0,9,1,0,1,0,0,0,0,0,0,0,1,2,71.94015385327225,738.798,1
1,0,0,0,2,1,2,1,0,0,0,0,1,0,0,1,2,83.85471727312796,183.04935,1
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,75.3,75.3,1
1,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,1,115.63425905727759,7831.229,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.23046026911104,44.230457,1
0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,1,33.12568688352769,96.75996,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.08166316008047,75.081665,1
0,0,0,0,48,1,0,0,1,1,1,0,0,0,0,0,1,76.6227400388928,3571.2297,1
0,0,0,0,13,1,2,1,0,2,0,0,0,2,0,1,0,98.30846995786706,1256.6086,1
0,0,0,0,15,1,2,1,0,0,0,0,0,0,0,1,0,76.13326931890678,1108.4197,1
